5689283	2768101	39193	38329	37607	38417	38127	39277	39396	39813	41615	42747	42523	40286	40441	40239	40764	39151	39163	40672	40692	40319	40603	40092	38882	37504	37683	37591	38285	40105	42101	45110	42999	39262	38721	40962	41520	46230	45696	44498	44446	45241	46292	44572	43940	44819	41966	42996	41585	40376	38961	38268	39362	37553	38188	37869	28954	29991	29472	30121	26611	25388	23975	23591	23132	20869	21729	19959	18393	18788	18549	17764	17651	16014	16146	14674	13774	13237	12444	11067	10558	9007	8144	7023	5954	5452	4869	4341	3714	2805	2433	2072	1596	1280	995	794	559	332	292	219	129	98	75	1	17	2921182	36241	36774	36210	36017	36448	36626	37118	38435	40602	40165	39489	38759	37861	38310	38824	37570	36890	37137	37994	39893	40790	39108	38853	37749	36957	37277	37727	39936	41929	44058	42553	39731	40517	39835	41343	46138	47984	45650	45520	47065	48854	45322	47573	45886	45334	45558	42956	42231	42228	39018	40805	39275	40120	38509	30502	31240	32108	31745	29159	27121	26683	25130	25322	24636	24164	24133	22428	21802	21903	21099	21982	19806	20686	19443	20245	19571	18234	17553	17555	15815	14051	13880	11949	11109	10403	9597	8481	7633	6238	5738	4276	3824	3132	2375	1942	1384	1041	725	521	394	655	9	8
20851820	10335429	170206	164646	160963	161923	165894	164972	169141	170133	171252	173258	173102	168459	165895	166148	169189	163775	161212	169384	170455	168523	167065	157255	153349	154550	159642	156361	152396	155340	164704	171603	167253	156431	154596	153405	156777	173438	172369	173117	174185	174503	177418	166991	171214	163531	160858	154035	142621	142758	134882	127721	123057	118249	121906	119808	94687	93418	93361	89207	79543	74174	72166	69277	65853	62274	62361	62757	56197	56192	55314	53336	52134	48418	47468	44678	43097	39056	36640	34520	33525	28005	27194	21542	19692	16276	15284	12847	10935	9097	7440	6149	4736	3640	3193	2208	1745	1149	885	581	308	344	513	44	51	10516391	161006	157112	154662	156947	156943	160260	160587	162438	164062	164799	164672	159312	159243	157959	158994	156495	151835	157052	156495	154229	156195	145398	147279	146687	149875	149338	147441	151722	160167	166608	160019	153451	150159	149301	155757	171785	171002	171921	171226	176835	175505	166240	169869	163634	158939	156411	147846	144913	137140	133890	130868	124558	126803	121395	96804	98901	97277	93650	84553	81610	77389	74581	74788	70081	71201	70726	64890	63969	62328	64184	66209	60919	59959	58101	57317	55628	52165	48174	47296	43692	41709	36063	33005	30033	28104	25718	24181	21800	17704	16218	13611	10593	9052	6961	5593	4305	2819	2286	1566	1192	2075	75	57
2233169	1119973	23487	22045	21647	20487	20450	20745	19563	19262	19392	20112	19564	19904	19450	20210	19962	20610	21466	21826	23512	20019	18822	22261	24594	24269	23615	20447	18233	17921	17626	17833	16836	15093	15499	14621	14241	15096	15115	15711	15551	15839	16248	15148	15358	14905	14867	14825	13727	13334	12986	11881	11112	10634	10945	10432	8100	8341	8491	7864	7458	6705	6345	6641	6004	5438	5641	5711	5225	5219	4843	4826	4887	4984	4391	4206	4256	3705	3530	3556	3190	3024	2648	2575	2189	1776	1705	1358	1283	912	954	795	565	287	364	212	132	105	78	25	22	42	27	0	0	1113196	22104	21105	19744	19252	18973	18569	18353	17956	19038	18993	18798	18903	18094	18269	19050	18799	19944	20705	22689	23586	25627	24411	23077	21876	20088	18700	16548	16771	16397	17313	14995	14487	14287	13894	13602	14482	14901	15114	15622	15640	15184	14883	15408	14547	13910	14697	14076	13357	12220	12005	11556	11029	10864	10387	8499	8159	8867	8325	7967	7270	6806	6912	6246	6238	6104	6064	5826	5270	5752	5764	5400	5219	5092	4864	4983	4895	4743	4410	4175	4151	3804	3670	3330	2521	2661	2365	2206	1927	1576	1334	1147	939	723	539	553	271	272	99	180	56	135	8	0
608827	298298	3397	3515	3391	3369	3776	4000	4013	4201	4569	4745	4566	4367	4586	4699	4587	4661	4828	4393	4699	4687	4978	4307	3861	3509	3247	3298	3090	3115	3716	3676	3979	3815	3513	4006	4327	4666	4879	4847	4902	5119	5290	4835	5206	5205	5116	5161	5100	4869	4733	4676	4767	4597	4705	4324	3473	3595	3509	3686	2835	2756	2604	2364	2507	2244	2168	2071	2138	1901	2012	2018	1810	1809	1854	1805	1544	1516	1400	1307	1173	1026	1041	901	745	627	554	596	437	428	286	262	216	166	122	56	129	42	35	22	15	2	8	0	0	310529	3195	3214	3184	3299	3645	3634	3988	3852	4218	4512	4317	4712	4296	4266	4433	4480	4204	4467	4328	4826	4339	4183	3732	3141	3188	2861	3298	3186	3668	4031	4155	3908	4141	4218	4054	4792	5243	4823	5282	5420	5264	5154	5606	5653	4921	5183	4852	5435	5178	5008	4734	4478	4448	4394	3664	3321	3467	3508	3145	3088	2605	2406	2397	2331	2335	2199	2048	2285	2282	2463	2184	2159	2189	1842	2296	1974	2170	1934	1521	1601	1598	1590	1380	1200	1156	1229	1097	867	716	667	537	536	401	245	236	156	143	158	33	50	79	0	0
7078515	3469059	48693	46570	46204	46184	47611	49523	48927	50504	52043	53842	52797	51189	50736	49866	50036	48642	46951	48916	49574	49966	52701	51439	50357	47888	47458	47486	45697	48965	52291	54622	53365	52748	52119	52600	54998	60083	61946	61793	61474	61899	62175	58539	60474	57497	57073	55798	52457	51735	50316	47030	48264	47335	48772	48180	36594	36639	36709	38110	32436	29385	29098	26506	25711	24953	24477	23676	21363	21406	20706	20558	20441	18378	18236	16392	15711	15409	14085	12421	11953	11132	9501	8863	7134	6184	5601	4694	3955	3251	2602	2260	1704	1178	872	631	549	280	266	251	117	127	175	16	15	3609456	45477	45605	44817	43517	44571	46901	47516	48159	48333	50724	51020	49324	49144	47582	47472	45006	44983	46439	47513	48576	49016	46610	45531	44992	44496	44931	44954	48690	51256	54558	54445	52337	53334	53391	55247	61587	64026	62604	62026	63789	62371	59911	62709	59937	59302	58345	55421	53342	51430	52075	51384	49799	50546	50213	37737	40368	38890	38910	33482	31500	30936	29538	28058	27574	26705	26390	24318	24777	23717	24553	24021	22814	22905	22372	22075	22304	20677	19511	19629	17579	16582	14944	13574	11929	11078	10492	8927	8318	6388	6159	4919	4230	3277	2576	2055	1508	1274	879	662	346	683	14	18
5894121	2930661	39837	40186	40040	40498	40374	41873	41893	44164	45036	45721	46096	44319	43707	44053	45433	44153	43245	43897	44117	41511	43468	39699	39497	39166	38078	39240	38501	39318	43033	46074	46687	45536	43594	42746	44104	48015	49418	48505	50801	49724	51429	48847	50779	48928	49863	47592	45988	45611	43787	42838	41483	39829	41070	40615	30169	30472	30441	30321	25962	23919	21875	22056	21517	19613	18748	17919	16364	16362	15827	16768	15740	15025	15197	13719	13987	12937	12622	11821	11287	10905	9264	8546	7776	7045	5929	5282	4669	3885	2826	2567	1677	1298	1199	966	624	424	406	215	191	99	178	2	4	2963460	38114	38420	37735	38813	38706	39414	39980	41782	43147	43268	44533	41680	40994	42237	42546	41778	40772	41336	40279	39925	40695	37378	37838	38200	36983	37760	35904	37470	41228	43865	45543	42066	41580	41367	44001	46747	47442	50036	49716	50990	51622	48910	49411	48787	48886	48764	46529	46688	44687	43251	41655	40585	41472	40304	30466	30938	30097	30754	26156	23795	22680	22193	21346	20562	20044	19182	17844	17843	18992	17977	18328	17168	17547	18061	18150	18372	16755	16278	16179	15707	14492	13194	11413	11443	9655	8782	7958	7187	6523	5653	4248	3789	3109	2474	1802	1232	1064	811	443	364	554	25	12
1808344	879250	10323	10157	10174	10316	10585	11171	11174	11630	11857	11807	11951	12213	11535	11885	12029	12476	12100	13251	12680	13219	14330	12753	12385	11356	10931	10600	10831	11746	11670	11890	11729	11316	11096	11612	11246	12490	12355	12857	12757	13286	14105	13694	14851	13827	13974	14592	14039	14043	14078	13617	13682	13689	13519	13866	9721	9828	9816	10803	9115	8715	8531	8766	8482	7716	7964	7637	6670	6874	6759	7091	6583	6473	6769	6287	5815	5544	4958	4494	4521	3878	3451	3121	2575	2259	1851	1754	1595	1386	1043	711	630	381	352	222	238	238	90	44	79	30	38	7	0	929094	9923	9980	9356	10043	10556	10291	10455	10744	11690	11769	11310	10662	10679	11244	11534	11724	11496	11685	12406	12608	13012	12646	12106	11374	11182	10764	10282	11205	11863	12083	11533	11124	11354	11677	11980	13294	13320	13565	13627	13770	14428	14434	14614	14466	14211	14481	14093	14809	14821	12895	13637	13863	13526	13599	9884	9777	10597	10646	9842	8850	9260	9216	9444	8950	8457	8625	8121	8256	8057	8059	8991	8099	8339	7848	7722	7689	7144	6939	6998	6428	5933	5124	4670	4344	4058	3988	3435	2907	2391	2264	1799	1430	1350	929	779	496	234	312	202	192	211	15	0
5363675	2648363	34769	34238	34845	35162	35537	37263	37951	38318	38992	41765	41498	40276	42236	40841	42275	42378	41234	42091	40478	40799	40691	38085	37118	34863	33830	33540	31004	32484	34652	36814	37934	36075	36841	37997	38400	41306	43120	43048	45258	46153	46556	44922	45244	43713	43564	42791	40999	39338	39711	37449	36055	35413	34758	34472	26000	25954	26298	26163	23307	22270	21004	20741	19974	19254	18751	18258	16874	17230	16946	16719	17316	15982	15896	15485	14893	13434	13198	12992	11203	10518	9095	8323	7755	7140	6300	5160	4685	3610	3023	2476	1787	1366	1142	824	707	382	254	210	132	137	51	0	0	2715312	33056	33972	32714	32684	34625	35117	36017	36491	37773	39404	39365	38107	39655	39352	39816	40153	38784	38632	39110	38610	40194	36860	35182	33090	31501	30674	30107	31289	34103	37204	36108	34817	34834	38145	39495	41935	42707	44127	44756	45760	45694	44284	44546	43698	42159	42680	40425	38746	39532	36151	36394	33695	35097	34064	26401	26401	27093	27376	24194	22526	22054	21434	21513	20734	20931	19421	18631	18887	18844	19906	19576	19197	19250	19074	18635	18092	17724	16782	17456	16109	14423	14120	13457	11988	11536	10962	9548	8789	7627	6528	5082	4437	3790	3194	2025	1882	1341	889	643	483	782	47	8
493782	248253	3182	3229	2980	3290	3202	3092	3472	3378	3418	3589	3859	3601	4210	3975	4364	4763	4113	4172	4287	4049	3948	3360	3834	3380	3192	3038	2969	3239	3016	3415	3227	3005	3005	2876	2872	3342	3316	3654	3798	3890	4307	4101	4584	4198	4415	4428	4224	4141	4037	3949	3790	3756	3626	3415	2763	2802	2663	2655	2473	2333	2107	2150	1936	1825	1760	1732	1373	1579	1658	1432	1334	1528	1644	1343	1245	1078	1104	1119	901	818	814	702	668	480	437	456	450	296	253	151	183	145	64	55	54	44	19	11	2	3	39	0	0	245529	2863	2959	2966	3311	2991	3021	3117	3275	3241	3514	3614	3513	3604	4112	3995	4170	4036	3906	3739	3828	3469	3423	3261	3126	3126	2582	2710	3007	2980	3167	2987	2839	2794	2716	3180	3308	3519	3427	4063	4121	4168	4513	4297	4268	4265	4301	4314	4031	3690	3862	3483	3341	3295	3503	2388	2594	2545	2539	2194	2128	2026	2282	1838	1913	1918	1919	1471	1645	1427	1662	1792	1749	1530	1753	1421	1417	1277	1308	1261	1224	1220	1087	920	922	721	721	574	613	491	425	379	264	275	176	177	126	97	82	60	9	58	0	0
3808610	1831711	29448	29690	29849	29611	31740	30986	30569	30880	30794	31857	33421	30836	31081	31265	31368	30817	30808	32563	31718	31004	32867	31568	31026	29105	27886	26882	25014	25780	25981	27126	25588	24385	24339	24976	25728	26455	25976	25238	23786	25760	24935	22982	23996	23564	22269	22823	20584	21445	20623	21718	22043	20272	20862	21014	20746	18701	17744	17601	16706	15650	15570	14995	14979	14150	14484	14188	11919	12525	11704	11996	9708	10438	9642	8957	8709	8216	7523	7136	6545	6027	5676	4833	4270	3924	3490	3248	2813	2570	2051	1708	1328	934	809	625	511	322	275	239	195	111	253	52	14	1976899	28121	27708	28927	28940	29348	29198	29756	29560	29016	30554	31552	29740	29865	30136	29465	29636	29872	30455	30454	30578	32525	30545	31811	30602	29163	27687	26349	26557	27774	28848	27526	25760	27004	26743	28812	28998	29203	27945	27128	28737	28581	28184	26172	27201	27290	25761	25904	25370	23682	24961	25956	24028	24894	24626	24255	21256	20892	20903	19758	18476	18775	18363	17081	16657	16397	16862	14436	14691	14085	13898	12089	13414	11745	11782	11285	10921	10105	9679	8907	7963	7322	6656	6308	4775	5065	4369	4074	3415	3177	2584	2044	1483	1334	1135	716	687	524	305	296	187	497	48	15
